index,txn_type,from,to,date,eth,punk_id,type_str,USD
1333,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,748,Male,0.0
1334,Sold,0xee433c,0x785bc2,2021-08-05,45.0,749,Female,127296.6336117
1335,Sold,Pranksy,0xee433c,2021-03-11,29.99,749,Female,54684.631147321394
1336,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,749,Female,0.0
1337,Transfer,0xb2e609,,2021-09-24,0.0,750,Male,0.0
1338,Transfer,0xb2e609,,2021-09-24,0.0,750,Male,0.0
1339,Sold,daimyo.eth,0xb2e609,2021-09-24,113.0,750,Male,331131.44697959
1340,Sold,0x12a414,daimyo.e…,2021-08-05,43.9,750,Male,124184.938123414
1341,Sold,louvrefi…,0x12a414,2021-07-29,26.0,750,Male,61978.635225260005
1342,Sold,runhot99…,louvrefi…,2021-06-24,22.0,750,Male,43762.45224692
1343,Transfer,runhot99…,runhot99…,2021-06-12,0.0,750,Male,0.0
1344,Sold,ykm.eth,runhot99…,2021-05-03,27.0,750,Male,92676.29960025
1345,Transfer,ykm.eth,0x7e1197,2021-03-07,0.0,750,Male,0.0
1346,Transfer,0x2cbee4,ykm.eth,2021-03-07,0.0,750,Male,0.0
1347,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,750,Male,0.0
1348,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,750,Male,0.0
1349,Transfer,0x7e27f6,,2021-09-24,0.0,751,Male,0.0
1350,Transfer,0x7e27f6,,2021-09-23,0.0,751,Male,0.0
1351,Transfer,0x7e27f6,,2021-09-23,0.0,751,Male,0.0
1352,Transfer,0x7e27f6,,2021-09-23,0.0,751,Male,0.0
1353,Transfer,0x7e27f6,,2021-09-23,0.0,751,Male,0.0
1354,Sold,marktoda.eth,0x7e27f6,2021-09-23,140.0,751,Male,441617.1358872
1355,Transfer,0xa79dc1,marktoda…,2021-06-29,0.0,751,Male,0.0
1356,Sold,0x1919db,0xa79dc1,2021-06-29,18.25,751,Male,39426.5562396825
1357,Sold,bazillio…,0x1919db,2021-06-29,16.0,751,Male,34565.74793616
1358,Sold,0x82bb6b,bazillio…,2021-06-08,13.5,751,Male,33912.0
1359,Transfer,0x2cbee4,0x82bb6b,2021-03-07,0.0,751,Male,0.0
1360,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,751,Male,0.0
1361,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,751,Male,0.0
1362,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,754,Male,0.0
1363,Transfer,sov,sov.eth,2021-04-25,0.0,755,Female,0.0
1364,Transfer,0xc352b5,alien635…,2021-06-09,0.0,757,Female,0.0
1365,Sold,honeysuc…,0xbb67d2,2021-08-18,41.99,759,Female,126545.81937337862
1366,Transfer,0x269616,honeysuc…,2021-08-15,0.0,759,Female,0.0
1367,Sold,0xba19ba,0x269616,2021-08-07,0.0,759,Female,0.0
1368,Sold,sasis.et…,0xba19ba,2021-08-07,51.75,759,Female,163713.73060008
1369,Sold,0x030098,sasis.et…,2021-08-05,36.0,759,Female,101837.30688936
1370,Sold,Pranksy,0x030098,2021-02-24,29.99,759,Female,48758.848256125
1371,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,759,Female,0.0
1372,Sold,0xc352b5,0x70f191,2021-04-13,70.0,762,Male,161240.6413576
1373,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,764,Male,0.0
1374,Sold,0xc352b5,0x024bcb,2021-02-20,32.0,765,Male,61453.42332512
1375,Transfer,0xc352b5,alien635…,2021-06-09,0.0,768,Male,0.0
1376,Sold,0xf3b0f4,0xd81cd9,2021-09-03,130.69,769,Male,514651.51335188426
1377,Sold,0x349e01,0xf3b0f4,2021-08-28,120.0,769,Male,389645.3607432
1378,Sold,0x3d8680,0x349e01,2021-08-23,105.0,769,Male,348818.8494882
1379,Sold,0x1678b5,0x3d8680,2021-08-17,57.0,769,Male,171712.70239445998
1380,Sold,0xfeeb2d,0x1678b5,2021-07-26,39.3,769,Male,87689.12217579898
1381,Transfer,0xc352b5,0xfeeb2d,2021-04-21,0.0,769,Male,0.0
1382,Transfer,pelvis.e…,pelvis.e…,2021-03-18,0.0,772,Male,0.0
1383,Sold,0xc352b5,pelvis.e…,2021-02-17,24.0,772,Male,44425.21486296
1384,Sold,0x9f586e,0x940fec,2021-08-11,68.0,773,Female,215097.72003496002
1385,Sold,0xca37d8,0x9f586e,2021-08-08,52.5,773,Female,158191.256333775
1386,Sold,0x73ac93,0xca37d8,2021-08-01,37.0,773,Female,94597.11761872
1387,Sold,0x4e2a1b,0x73ac93,2021-07-31,35.0,773,Female,88527.28920525
1388,Sold,Pranksy,0x4e2a1b,2021-02-23,29.99,773,Female,47205.083917669195
1389,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,773,Female,0.0
1390,Sold,randomda…,0xf605c6,2021-08-27,84.0,774,Male,275186.34880464
1391,Sold,kodama.e…,randomda…,2021-08-06,77.0,774,Male,222731.10380135998
1392,Transfer,0x2cbee4,kodama.e…,2021-03-07,0.0,774,Male,0.0
1393,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,774,Male,0.0
1394,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,774,Male,0.0
1395,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,775,Male,0.0
1396,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,779,Male,0.0
1397,Sold,0x65b1b9,laggy.et…,2021-08-06,99.98,782,Female,289203.3215332464
1398,Sold,0xeec5cb,0x65b1b9,2021-07-31,50.0,782,Female,126467.5560075
1399,Sold,Harvey-B…,0xeec5cb,2021-06-28,28.88,782,Female,60144.96565668159
1400,Transfer,Harvey-B…,0x270ea7,2021-03-27,0.0,782,Female,0.0
1401,Transfer,0x691b87,Harvey-B…,2021-03-15,0.0,782,Female,0.0
1402,Transfer,0xeb725f,0x691b87,2021-02-22,0.0,782,Female,0.0
1403,Sold,Pranksy,0xeb725f,2021-02-21,29.99,782,Female,58019.187850490496
1404,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,782,Female,0.0
1405,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,783,Male,0.0
1406,Sold,0x440631,punkify.…,2021-08-05,150.0,784,Male,424322.112039
1407,Sold,0x0e9aed,0x440631,2021-07-31,89.99,784,Male,227616.3073022985
1408,Sold,0xfeeb2d,0x0e9aed,2021-04-13,56.0,784,Male,128992.51308608
1409,Transfer,0xc352b5,0xfeeb2d,2021-04-12,0.0,784,Male,0.0
1410,Transfer,0xbf91e1,0xd771b0,2021-06-12,0.0,785,Male,0.0
1411,Transfer,0x2cbee4,0xbf91e1,2021-03-07,0.0,785,Male,0.0
1412,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,785,Male,0.0
1413,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,785,Male,0.0
1414,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,786,Male,0.0
1415,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,787,Male,0.0
1416,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,788,Male,0.0
1417,Transfer,0xc352b5,0x4d8e16,2021-03-19,0.0,791,Male,0.0
1418,Transfer,0x4392ce,0x2f2087,2021-09-06,0.0,792,Male,0.0
1419,Transfer,honza.et…,0x4392ce,2021-08-26,0.0,792,Male,0.0
1420,Transfer,0x2cbee4,honza.et…,2021-03-06,0.0,792,Male,0.0
1421,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,792,Male,0.0
1422,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,792,Male,0.0
1423,Sold,clerkcli…,0xf3b0f4,2021-09-16,125.0,793,Male,446172.60728875
1424,Sold,0xfeeb2d,clerkcli…,2021-08-24,98.0,793,Male,310990.5761823
1425,Transfer,0xc352b5,0xfeeb2d,2021-04-12,0.0,793,Male,0.0
1426,Transfer,9x9x9.et…,0xd9fab8,2021-08-29,0.0,794,Male,0.0
1427,Sold,0x8c9ee6,9x9x9.et…,2021-08-29,140.0,794,Male,451516.10315700003
1428,Sold,shilpixe…,0x8c9ee6,2021-08-28,122.0,794,Male,396139.45008892
1429,Sold,0xfeeb2d,shilpixe…,2021-08-25,90.0,794,Male,290618.1331875
1430,Transfer,0xc352b5,0xfeeb2d,2021-04-21,0.0,794,Male,0.0
1431,Transfer,0xc352b5,0x4d8e16,2021-03-19,0.0,796,Female,0.0
1432,Sold,mahoroba…,0x7e1377,2021-08-23,57.5,797,Male,191019.84614829998
1433,Sold,laggy.et…,mahoroba…,2021-08-22,55.0,797,Male,178206.2581079
1434,Sold,0xffe678,laggy.et…,2021-08-21,49.99,797,Male,161277.6310738895
1435,Sold,0x2f6714,0xffe678,2021-08-08,48.0,797,Male,144632.00579088
1436,Sold,0xae7721,0x2f6714,2021-08-03,36.19,797,Male,90770.4404324795
1437,Transfer,0x2cbee4,0xae7721,2021-03-06,0.0,797,Male,0.0
1438,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,797,Male,0.0
1439,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,797,Male,0.0
1440,Transfer,0x2cbee4,0xc06dbd,2021-03-07,0.0,799,Male,0.0
1441,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,799,Male,0.0
1442,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,799,Male,0.0
1443,Transfer,0xe34bde,0xfd9065,2021-02-04,0.0,800,Male,0.0
1444,Transfer,0xc352b5,0xe34bde,2021-02-04,0.0,800,Male,0.0
1445,Transfer,0x464994,0x9e427e,2021-05-23,0.0,801,Male,0.0
1446,Sold,Cry,0x464994,2021-04-21,19.5,801,Male,46097.064855855
1447,Transfer,0x2cbee4,Cry,2021-03-07,0.0,801,Male,0.0
1448,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,801,Male,0.0
1449,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,801,Male,0.0
1450,Transfer,nofor.et…,0xc7eb19,2021-09-07,0.0,803,Male,0.0
1451,Sold,0xaa3eca,nofor.et…,2021-07-28,29.95,803,Male,68834.66145304099
1452,Sold,0x1919db,0xaa3eca,2021-07-25,24.95,803,Male,54660.2021155525
1453,Sold,0x5aa688,0x1919db,2021-07-24,22.0,803,Male,48097.01472466
1454,Transfer,0x5aa688,0x0f40e3,2021-07-19,0.0,803,Male,0.0
1455,Sold,0xab7244,0x5aa688,2021-05-28,23.0,803,Male,55916.328041810004
1456,Transfer,0x2cbee4,0xab7244,2021-03-07,0.0,803,Male,0.0
1457,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,803,Male,0.0
1458,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,803,Male,0.0
1459,Transfer,RobertHo…,0xa420d9,2021-06-29,0.0,804,Male,0.0
1460,Transfer,RobertHo…,0x9bd8d7,2021-04-15,0.0,804,Male,0.0
1461,Transfer,0x2cbee4,RobertHo…,2021-03-06,0.0,804,Male,0.0
1462,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,804,Male,0.0
1463,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,804,Male,0.0
1464,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,805,Male,0.0
1465,Transfer,0xc352b5,0x4d8e16,2021-03-19,0.0,806,Male,0.0
1466,Sold,0xdb4df0,0xb890f2,2021-07-14,25.8,807,Male,51465.567241884004
1467,Sold,balon.et…,0xdb4df0,2021-06-29,18.0,807,Male,38886.46642818
1468,Transfer,0x0f0173,balon.et…,2021-06-29,0.0,807,Male,0.0
1469,Transfer,balon.et…,0x0f0173,2021-06-25,0.0,807,Male,0.0
1470,Sold,0xcb8172,balon.et…,2021-06-11,17.0,807,Male,39899.53585071
1471,Transfer,0x2cbee4,0xcb8172,2021-03-07,0.0,807,Male,0.0
1472,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,807,Male,0.0
1473,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,807,Male,0.0
1474,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,808,Male,0.0
1475,Transfer,0x2cbee4,0x78e96b,2021-03-07,0.0,809,Male,0.0
1476,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,809,Male,0.0
1477,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,809,Male,0.0
1478,Transfer,0xde0701,0xfe61b0,2021-03-22,0.0,811,Male,0.0
1479,Transfer,0x2cbee4,0xde0701,2021-03-06,0.0,811,Male,0.0
1480,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,811,Male,0.0
1481,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,811,Male,0.0
1482,Sold,NFTinTin,0x12fc65,2021-03-24,20.0,812,Male,31644.634142
1483,Sold,0x0e9aed,0x74dc3d,2021-08-23,129.99,814,Male,431837.7356663916
1484,Sold,0xfeeb2d,0x0e9aed,2021-04-13,38.0,814,Male,87530.63387984
1485,Transfer,0xc352b5,0xfeeb2d,2021-04-12,0.0,814,Male,0.0
1486,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,816,Male,0.0
1487,Sold,0x6611fe,0xbb1ec7,2021-08-27,90.0,817,Male,294842.5165764
1488,Sold,0xdb4df0,0x6611fe,2021-08-12,47.6,817,Male,144949.46654218802
1489,Sold,krybhara…,0xdb4df0,2021-08-11,42.0,817,Male,132854.47413924002
1490,Transfer,0x5d7c72,krybhara…,2021-05-05,0.0,817,Male,0.0
1491,Transfer,krybhara…,0x5d7c72,2021-04-12,0.0,817,Male,0.0
1492,Transfer,0x2cbee4,krybhara…,2021-03-07,0.0,817,Male,0.0
1493,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,817,Male,0.0
1494,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,817,Male,0.0
1495,Sold,0xfeeb2d,0x702a39,2021-08-27,145.0,818,Female,475024.0544842
1496,Transfer,0xc352b5,0xfeeb2d,2021-04-12,0.0,818,Female,0.0
1497,Transfer,0xdadbfa,0x15396c,2021-02-16,0.0,819,Male,0.0
1498,Sold,Deeze,0xdadbfa,2021-02-13,14.0,819,Male,25446.74814878
1499,Sold,0xc352b5,Deeze,2021-02-09,12.0,819,Male,21265.5770724
1500,Transfer,webuyyou…,evault.e…,2021-06-30,0.0,820,Male,0.0
1501,Sold,0x541nt.…,webuyyou…,2021-06-20,14.95,820,Male,33525.346362527496
1502,Sold,sartoshi…,0x541nt.…,2021-06-01,23.82,820,Male,62606.0433774582
1503,Sold,barcella…,sartoshi…,2021-04-15,22.33,820,Male,56243.5807963183
1504,Sold,Deeze,barcella…,2021-04-09,20.99,820,Male,43377.9204490659
1505,Transfer,wookie.e…,0x47bab6,2021-03-12,0.0,820,Male,0.0
1506,Sold,devboi,wookie.e…,2021-03-12,19.8,820,Male,35033.87755098
1507,Transfer,0x2cbee4,devboi,2021-03-07,0.0,820,Male,0.0
1508,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,820,Male,0.0
1509,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,820,Male,0.0
1510,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,823,Male,0.0
1511,Transfer,0xca04e9,0xb88f61,2021-05-01,0.0,824,Male,0.0
1512,Sold,disco.et…,0xca04e9,2021-05-01,200.0,824,Male,589732.742796
1513,Transfer,0x29b1b2,disco.et…,2021-03-08,0.0,824,Male,0.0
1514,Transfer,0x29b1b2,0xa33225,2021-01-25,0.0,824,Male,0.0
1515,Sold,0xf1b658,0x29b1b2,2021-01-25,37.0,824,Male,48797.10144927
1516,Sold,2pac,0xf1b658,2021-01-18,30.0,824,Male,37730.2154859
1517,Transfer,0xc352b5,2pac,2021-01-08,0.0,824,Male,0.0
1518,Sold,0xb4bb41,0x4bc412,2021-03-04,38.99,825,Female,59893.1659502323
1519,Sold,0x382681,0xb4bb41,2021-02-28,32.0,825,Female,45338.57602656
1520,Sold,0xc352b5,0x382681,2021-02-15,14.0,825,Female,24883.00243674
1521,Sold,0x29664e,0x7224a1,2021-07-31,140.0,827,Male,354109.156821
1522,Sold,TokenAng…,0x29664e,2021-04-11,87.5,827,Male,188079.84881262502
1523,Sold,0xc352b5,TokenAng…,2021-01-30,18.0,827,Male,24725.345491620003
1524,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,828,Female,0.0
1525,Transfer,0xc352b5,0x4d8e16,2021-03-19,0.0,831,Female,0.0
1526,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,833,Male,0.0
1527,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,835,Female,0.0
1528,Sold,0x00b278,0xba3f19,2021-10-01,123.4,836,Male,408617.015406798
1529,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,837,Female,0.0
1530,Sold,0xddfdcb,ape1710.…,2021-03-26,19.98,839,Female,33943.5874036314
1531,Sold,Carlini8,0xddfdcb,2021-02-21,19.99,839,Female,38673.0098409905
1532,Sold,Pranksy,Carlini8,2021-02-21,16.49,839,Female,31901.847537665497
1533,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,839,Female,0.0
1534,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,840,Male,0.0
1535,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,841,Male,0.0
1536,Sold,0xc352b5,0x024bcb,2021-02-20,25.0,842,Male,48010.48697275
1537,Transfer,0x0ef024,0x69efe1,2021-06-10,0.0,843,Female,0.0
1538,Transfer,daddykal…,0x0ef024,2021-06-10,0.0,843,Female,0.0
1539,Sold,beautifu…,daddykal…,2021-05-29,102.99,843,Female,234599.45371588858
1540,Transfer,beautifu…,0x6500c0,2021-05-10,0.0,843,Female,0.0
1541,Sold,0x6611fe,beautifu…,2021-03-17,150.0,843,Female,273622.598244
1542,Transfer,0xc352b5,0x4d8e16,2021-03-19,0.0,844,Female,0.0
1543,Sold,skidblad…,0x05b2ad,2021-08-01,37.51,845,Female,95901.0238345456
1544,Transfer,skidblad…,0xf032ab,2021-03-31,0.0,845,Female,0.0
1545,Sold,Pranksy,skidblad…,2021-03-30,17.0,845,Female,31288.3790127
1546,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,845,Female,0.0
1547,Transfer,0xce6259,davewasl…,2021-08-30,0.0,846,Male,0.0
1548,Transfer,0xce6259,0x1d0a9a,2021-08-07,0.0,846,Male,0.0
1549,Sold,blocktop…,0xce6259,2021-01-27,5.4,846,Male,6750.274086018001
1550,Transfer,0xc352b5,blocktop…,2021-01-07,0.0,846,Male,0.0
1551,Transfer,0xc352b5,0x4d8e16,2021-03-19,0.0,847,Male,0.0
1552,Sold,sward.et…,teejayor…,2021-03-12,32.5,848,Male,57505.102040750004
1553,Transfer,0x2cbee4,sward.et…,2021-03-07,0.0,848,Male,0.0
1554,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,848,Male,0.0
1555,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,848,Male,0.0
1556,Sold,0xe34bde,0x517fe8,2021-01-26,6.5,850,Male,8855.072463705
1557,Transfer,0xc352b5,0xe34bde,2021-01-15,0.0,850,Male,0.0
1558,Sold,honeysuc…,0xbb67d2,2021-08-18,46.0,852,Male,138630.80950644
1559,Sold,0xd0add2,honeysuc…,2021-08-03,33.75,852,Male,84650.5212654375
1560,Sold,0xbf8090,0xd0add2,2021-07-30,24.25,852,Male,59710.1244440375
1561,Sold,0x198c48,0xbf8090,2021-07-30,22.8,852,Male,56139.82834326001
1562,Sold,0xfc2a61,0x198c48,2021-04-05,15.0,852,Male,31583.312495249997
1563,Transfer,0xb1adce,0xfc2a61,2021-03-11,0.0,852,Male,0.0
1564,Transfer,0x2cbee4,0xb1adce,2021-03-07,0.0,852,Male,0.0
1565,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,852,Male,0.0
1566,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,852,Male,0.0
1567,Sold,quantbik…,0x3c2b4b,2021-05-17,15.5,853,Male,50850.835066679996
1568,Sold,0x163ee0,quantbik…,2021-05-16,14.0,853,Male,50194.17896808
1569,Transfer,0x2cbee4,0x163ee0,2021-03-07,0.0,853,Male,0.0
1570,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,853,Male,0.0
1571,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,853,Male,0.0
1572,Sold,0x0503ed,0xcda094,2021-03-19,21.9,854,Male,39640.213056768
1573,Sold,PSyRoX24,0x0503ed,2021-03-16,19.85,854,Male,35847.116156659504
1574,Transfer,PSyRoX24,0x291633,2021-03-15,0.0,854,Male,0.0
1575,Transfer,0x2cbee4,PSyRoX24,2021-03-06,0.0,854,Male,0.0
1576,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,854,Male,0.0
1577,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,854,Male,0.0
1578,Sold,0xa3c277,0xc50bc8,2021-08-23,74.8,855,Female,248491.90420683197
1579,Transfer,0x296e0c,0xa3c277,2021-06-23,0.0,855,Female,0.0
1580,Transfer,0xa3c277,0x296e0c,2021-05-03,0.0,855,Female,0.0
1581,Sold,0xfc2a61,0xa3c277,2021-04-11,28.0,855,Female,60185.55162004
1582,Sold,Pranksy,0xfc2a61,2021-02-21,24.99,855,Female,48346.0988457405
1583,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,855,Female,0.0
1584,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,856,Male,0.0
1585,Sold,0x904e43,0x381940,2021-09-26,115.0,857,Female,352428.1494002
1586,Sold,0xfeeb2d,NullAddress,2021-09-21,105.0,857,Female,289729.10757525
1587,Transfer,0x1ab52b,0xfeeb2d,2021-09-15,0.0,857,Female,0.0
1588,Transfer,0xc352b5,0x1ab52b,2021-09-15,0.0,857,Female,0.0
1589,Transfer,0x2cbee4,0xaf4e59,2021-03-06,0.0,859,Male,0.0
1590,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,859,Male,0.0
1591,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,859,Male,0.0
1592,Sold,whiterabbit1111,9x9x9.eth,2021-10-01,136.0,861,Female,450339.66041591996
1593,Transfer,0x2cc02b,,2021-09-23,0.0,862,Male,0.0
1594,Sold,0x0e9aed,0x2cc02b,2021-08-01,69.99,862,Male,178941.9530306544
1595,Sold,0xfeeb2d,0x0e9aed,2021-07-31,54.2,862,Male,137090.83071213
1596,Transfer,0xc352b5,0xfeeb2d,2021-04-12,0.0,862,Male,0.0
1597,Transfer,0xb1adce,0x50dd57,2021-03-16,0.0,864,Male,0.0
1598,Transfer,0x2cbee4,0xb1adce,2021-03-07,0.0,864,Male,0.0
1599,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,864,Male,0.0
1600,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,864,Male,0.0
1601,Transfer,0xc352b5,0x4d8e16,2021-03-19,0.0,866,Female,0.0
1602,Transfer,0x2cbee4,0x293ed3,2021-03-07,0.0,869,Male,0.0
1603,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,869,Male,0.0
1604,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,869,Male,0.0
1605,Transfer,0x2cbee4,0x92cfc1,2021-03-07,0.0,871,Male,0.0
1606,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,871,Male,0.0
1607,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,871,Male,0.0
1608,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,873,Male,0.0
1609,Transfer,0xddb92a,0x78edda,2021-07-19,0.0,874,Female,0.0
1610,Sold,Pranksy,0xddb92a,2021-02-21,17.49,874,Female,33836.4653386155
1611,Transfer,0xc352b5,Pranksy,2021-02-18,0.0,874,Female,0.0
1612,Sold,beautifu…,0x024bcb,2021-08-04,230.0,877,Male,626639.2297874
1613,Transfer,beautifu…,0x6500c0,2021-07-31,0.0,877,Male,0.0
1614,Transfer,beautifu…,0x6500c0,2021-05-10,0.0,877,Male,0.0
1615,Sold,keyboard…,beautifu…,2021-04-16,85.0,877,Male,206009.11269829998
1616,Sold,0xfeeb2d,keyboard…,2021-04-12,71.7,877,Male,153266.744985219
1617,Transfer,0xc352b5,0xfeeb2d,2021-04-12,0.0,877,Male,0.0
1618,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,878,Male,0.0
1619,Sold,0xfeeb2d,0xbb1ec7,2021-04-20,31.5,879,Male,73394.52973713
1620,Transfer,0xc352b5,0xfeeb2d,2021-04-12,0.0,879,Male,0.0
1621,Transfer,9x9x9.et…,0xd9fab8,2021-08-29,0.0,880,Male,0.0
1622,Sold,0xc18c20,9x9x9.et…,2021-08-23,67.0,880,Male,222579.64681627997
1623,Sold,0x5aa688,0xc18c20,2021-08-05,40.0,880,Male,113152.5632104
1624,Sold,thunders…,0x5aa688,2021-08-05,36.0,880,Male,101837.30688936
1625,Transfer,0x2cbee4,thunders…,2021-03-06,0.0,880,Male,0.0
1626,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,880,Male,0.0
1627,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,880,Male,0.0
1628,Transfer,0x2cbee4,0xee269a,2021-03-07,0.0,881,Male,0.0
1629,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,881,Male,0.0
1630,Transfer,0x2cbee4,0x35388c,2021-03-04,0.0,881,Male,0.0
1631,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,881,Male,0.0
1632,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,881,Male,0.0
1633,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,882,Male,0.0
1634,Sold,0x0b88fd,pablopun…,2021-08-03,160.0,883,Female,401306.174888
1635,Transfer,0x6611fe,0x0b88fd,2021-04-03,0.0,883,Female,0.0
1636,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,885,Male,0.0
1637,Sold,0x471ccd,0xcfc8e0,2021-08-05,41.99,886,Female,118781.90323011742
1638,Sold,skidblad…,0x471ccd,2021-08-01,37.51,886,Female,95901.0238345456
1639,Sold,0x05e709,skidblad…,2021-06-02,15.48,886,Female,41919.840000000004
1640,Sold,0x87d70a,0x05e709,2021-05-29,15.2,886,Female,34623.863447728
1641,Sold,0x4cc53c,0x87d70a,2021-03-13,23.99,886,Female,46069.3449390846
1642,Transfer,0x2cbee4,0x4cc53c,2021-03-06,0.0,886,Female,0.0
1643,Transfer,0x35388c,0x2cbee4,2021-03-04,0.0,886,Female,0.0
1644,Transfer,0xc352b5,0x35388c,2021-02-04,0.0,886,Female,0.0
1645,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,887,Male,0.0
1646,Transfer,0xe34bde,0xfd9065,2021-02-04,0.0,888,Female,0.0
1647,Transfer,0xc352b5,0xe34bde,2021-02-04,0.0,888,Female,0.0
1648,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,889,Male,0.0
1649,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,890,Male,0.0
1650,Sold,0x0e9aed,0xe20388,2021-08-23,199.99,891,Male,664383.6353251915
1651,Sold,0xf3016b,0x0e9aed,2021-08-05,110.0,891,Male,311169.54882860003
1652,Sold,0xfeeb2d,0xf3016b,2021-04-15,59.0,891,Male,148605.96806909
1653,Transfer,0xc352b5,0xfeeb2d,2021-04-12,0.0,891,Male,0.0
1654,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,892,Male,0.0
1655,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,895,Male,0.0
1656,Transfer,0xca04e9,0x6d6d0a,2021-05-21,0.0,897,Male,0.0
1657,Transfer,0xb88f61,0xca04e9,2021-05-21,0.0,897,Male,0.0
1658,Transfer,0xc352b5,0xb88f61,2021-02-05,0.0,897,Male,0.0
